case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
28,5,15,1500,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,15,1500,car,1033.896,987.868,-0.174,0.035,2.943,5.23,2.04
28,7,15,1500,car,1032.306,984.27,10.027,-1.735,-0.171,4.48,1.74
28,8,15,1500,car,990.623,993.577,4.592,-0.192,-0.042,4.52,1.77
28,9,15,1500,car,1002.112,996.972,-10.192,1.654,2.981,4.51,1.83
28,10,15,1500,car,974.816,991.353,10.923,-2.789,-0.25,4.82,1.97
28,11,15,1500,car,1023.759,1008.885,-2.003,-4.284,-2.008,4.8,2.04
28,12,15,1500,car,994.633,969.789,1.048,4.489,1.341,4.66,1.86
28,13,15,1500,car,941.401,999.612,12.552,-2.697,-0.212,4.8,1.92
28,1,16,1600,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,16,1600,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,16,1600,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,16,1600,car,1024.279,988.998,-1.121,0.02,3.124,4.99,1.95
28,5,16,1600,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,16,1600,car,1033.878,987.87,-0.217,0.044,2.943,5.23,2.04
28,7,16,1600,car,1033.309,984.097,10.025,-1.73,-0.171,4.48,1.74
28,8,16,1600,car,991.083,993.582,4.529,-0.11,-0.024,4.52,1.77
28,9,16,1600,car,1001.093,997.137,-10.315,1.672,2.981,4.51,1.83
28,10,16,1600,car,975.907,991.066,10.804,-2.817,-0.255,4.82,1.97
28,11,16,1600,car,1023.543,1008.464,-1.938,-4.038,-2.018,4.8,2.04
28,12,16,1600,car,994.759,970.233,1.082,4.349,1.327,4.66,1.86
28,13,16,1600,car,942.657,999.343,12.546,-2.685,-0.211,4.8,1.92
28,1,17,1700,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,17,1700,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,17,1700,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,17,1700,car,1024.169,988.978,-1.07,0.005,3.137,4.99,1.95
28,5,17,1700,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,17,1700,car,1033.856,987.874,-0.262,0.053,2.943,5.23,2.04
28,7,17,1700,car,1034.311,983.925,10.025,-1.726,-0.17,4.48,1.74
28,8,17,1700,car,991.536,993.6,4.47,-0.017,-0.004,4.52,1.77
28,9,17,1700,car,1000.061,997.304,-10.431,1.688,2.981,4.51,1.83
28,10,17,1700,car,976.985,990.777,10.687,-2.846,-0.26,4.82,1.97
28,11,17,1700,car,1023.335,1008.067,-1.867,-3.794,-2.028,4.8,2.04
28,12,17,1700,car,994.889,970.663,1.111,4.201,1.312,4.66,1.86
28,13,17,1700,car,943.911,999.076,12.538,-2.674,-0.21,4.8,1.92
28,1,18,1800,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,18,1800,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,18,1800,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,18,1800,car,1024.064,988.958,-1.006,-0.008,-3.134,4.99,1.95
28,5,18,1800,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,18,1800,car,1033.83,987.878,-0.311,0.063,2.943,5.23,2.04
28,8,18,1800,car,991.983,993.631,4.415,0.087,0.02,4.52,1.77
28,9,18,1800,car,999.018,997.472,-10.543,1.7,2.982,4.51,1.83
28,10,18,1800,car,978.051,990.484,10.571,-2.876,-0.266,4.82,1.97
28,11,18,1800,car,1023.134,1007.695,-1.791,-3.552,-2.038,4.8,2.04
28,12,18,1800,car,995.022,971.077,1.135,4.048,1.298,4.66,1.86
28,13,18,1800,car,945.165,998.809,12.531,-2.664,-0.209,4.8,1.92
28,1,19,1900,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,19,1900,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,19,1900,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,19,1900,car,1023.965,988.938,-0.931,-0.018,-3.122,4.99,1.95
28,5,19,1900,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,19,1900,car,1033.799,987.884,-0.364,0.073,2.944,5.23,2.04
28,8,19,1900,car,992.424,993.677,4.36,0.203,0.047,4.52,1.77
28,9,19,1900,car,997.964,997.641,-10.651,1.711,2.982,4.51,1.83
28,10,19,1900,car,979.106,990.188,10.458,-2.907,-0.271,4.82,1.97
28,11,19,1900,car,1022.941,1007.347,-1.71,-3.314,-2.047,4.8,2.04
28,12,19,1900,car,995.156,971.476,1.151,3.89,1.283,4.66,1.86
28,13,19,1900,car,946.419,998.544,12.525,-2.654,-0.209,4.8,1.92
28,1,20,2000,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,20,2000,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,20,2000,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,20,2000,car,1023.874,988.918,-0.847,-0.026,-3.111,4.99,1.95
28,5,20,2000,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,20,2000,car,1033.762,987.89,-0.421,0.085,2.944,5.23,2.04
28,8,20,2000,car,992.859,993.74,4.305,0.332,0.077,4.52,1.77
28,9,20,2000,car,996.898,997.811,-10.755,1.718,2.983,4.51,1.83
28,10,20,2000,car,980.15,989.89,10.346,-2.938,-0.277,4.82,1.97
28,11,20,2000,car,1022.757,1007.022,-1.627,-3.085,-2.056,4.8,2.04
28,12,20,2000,car,995.292,971.859,1.161,3.729,1.269,4.66,1.86
28,13,20,2000,car,947.671,998.279,12.519,-2.646,-0.208,4.8,1.92
28,1,21,2100,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,21,2100,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,21,2100,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,21,2100,car,1023.791,988.899,-0.756,-0.031,-3.101,4.99,1.95
28,5,21,2100,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,21,2100,car,1033.72,987.897,-0.481,0.096,2.944,5.23,2.04
28,8,21,2100,car,993.286,993.82,4.249,0.472,0.111,4.52,1.77
28,9,21,2100,car,995.823,997.982,-10.858,1.724,2.984,4.51,1.83
28,10,21,2100,car,981.182,989.587,10.235,-2.969,-0.282,4.82,1.97
28,11,21,2100,car,1022.582,1006.72,-1.542,-2.864,-2.065,4.8,2.04
28,12,21,2100,car,995.428,972.225,1.164,3.565,1.255,4.66,1.86
28,13,21,2100,car,948.924,998.015,12.514,-2.639,-0.208,4.8,1.92
28,14,21,2100,car,933.792,1000.783,12.385,-3.071,-0.243,4.42,1.77
28,1,22,2200,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,22,2200,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,22,2200,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,22,2200,car,1023.718,988.881,-0.662,-0.033,-3.091,4.99,1.95
28,5,22,2200,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,22,2200,car,1033.671,987.906,-0.543,0.109,2.944,5.23,2.04
28,8,22,2200,car,993.707,993.92,4.192,0.624,0.148,4.52,1.77
28,9,22,2200,car,994.737,998.153,-10.958,1.727,2.985,4.51,1.83
28,10,22,2200,car,982.203,989.282,10.124,-3.0,-0.288,4.82,1.97
28,11,22,2200,car,1022.417,1006.44,-1.458,-2.655,-2.073,4.8,2.04
28,12,22,2200,car,995.563,972.575,1.16,3.4,1.242,4.66,1.86
28,13,22,2200,car,950.175,997.752,12.508,-2.634,-0.208,4.8,1.92
28,14,22,2200,car,935.031,1000.478,12.393,-3.058,-0.242,4.42,1.77
28,1,23,2300,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,23,2300,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,23,2300,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,23,2300,car,1023.654,988.865,-0.566,-0.033,-3.083,4.99,1.95
28,5,23,2300,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,23,2300,car,1033.617,987.915,-0.606,0.121,2.944,5.23,2.04
28,8,23,2300,car,994.119,994.039,4.136,0.789,0.188,4.52,1.77
28,9,23,2300,car,993.641,998.324,-11.058,1.728,2.987,4.51,1.83
28,10,23,2300,car,983.213,988.974,10.014,-3.03,-0.294,4.82,1.97
28,11,23,2300,car,1022.26,1006.181,-1.376,-2.461,-2.081,4.8,2.04
28,12,23,2300,car,995.697,972.908,1.15,3.233,1.229,4.66,1.86
28,13,23,2300,car,951.426,997.489,12.502,-2.63,-0.207,4.8,1.92
28,14,23,2300,car,936.271,1000.174,12.39,-3.04,-0.241,4.42,1.77
28,1,24,2400,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,24,2400,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,24,2400,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,24,2400,car,1023.599,988.851,-0.472,-0.031,-3.076,4.99,1.95
28,5,24,2400,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,24,2400,car,1033.556,987.926,-0.669,0.134,2.944,5.23,2.04
28,8,24,2400,car,994.523,994.178,4.082,0.965,0.232,4.52,1.77
28,9,24,2400,car,992.534,998.495,-11.156,1.727,2.988,4.51,1.83
28,10,24,2400,car,984.212,988.662,9.903,-3.06,-0.3,4.82,1.97
28,11,24,2400,car,1022.113,1005.94,-1.298,-2.283,-2.088,4.8,2.04
28,12,24,2400,car,995.829,973.225,1.132,3.065,1.217,4.66,1.86
28,13,24,2400,car,952.676,997.226,12.494,-2.627,-0.207,4.8,1.92
28,14,24,2400,car,937.51,999.872,12.374,-3.017,-0.239,4.42,1.77
28,1,25,2500,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,25,2500,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,25,2500,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,25,2500,car,1023.553,988.838,-0.382,-0.027,-3.071,4.99,1.95
28,5,25,2500,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,25,2500,car,1033.489,987.938,-0.73,0.146,2.944,5.23,2.04
28,8,25,2500,car,994.918,994.339,4.032,1.155,0.279,4.52,1.77
28,9,25,2500,car,991.419,998.665,-11.253,1.725,2.99,4.51,1.83
28,10,25,2500,car,985.199,988.347,9.79,-3.088,-0.306,4.82,1.97
28,11,25,2500,car,1021.974,1005.717,-1.227,-2.124,-2.095,4.8,2.04
28,12,25,2500,car,995.958,973.526,1.108,2.898,1.206,4.66,1.86
28,13,25,2500,car,953.926,996.963,12.484,-2.626,-0.207,4.8,1.92
28,14,25,2500,car,938.748,999.572,12.343,-2.989,-0.238,4.42,1.77
28,1,26,2600,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,26,2600,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,26,2600,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,26,2600,car,1023.516,988.828,-0.298,-0.023,-3.066,4.99,1.95
28,5,26,2600,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,26,2600,car,1033.415,987.952,-0.787,0.157,2.944,5.23,2.04
28,8,26,2600,car,995.305,994.522,3.988,1.36,0.329,4.52,1.77
28,9,26,2600,car,990.293,998.836,-11.348,1.721,2.991,4.51,1.83
28,10,26,2600,car,986.175,988.03,9.676,-3.114,-0.311,4.82,1.97
28,11,26,2600,car,1021.842,1005.51,-1.165,-1.986,-2.101,4.8,2.04
28,12,26,2600,car,996.083,973.809,1.078,2.73,1.195,4.66,1.86
28,13,26,2600,car,955.174,996.7,12.469,-2.627,-0.208,4.8,1.92
28,14,26,2600,car,939.983,999.275,12.298,-2.956,-0.236,4.42,1.77
28,1,27,2700,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,27,2700,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,27,2700,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,27,2700,car,1023.488,988.819,-0.221,-0.018,-3.062,4.99,1.95
28,5,27,2700,car,993.33,975.99,0.0,0.0,1.55,4.6,1.88
28,6,27,2700,car,1033.337,987.966,-0.839,0.168,2.945,5.23,2.04
28,8,27,2700,car,995.682,994.727,3.953,1.582,0.381,4.52,1.77
28,9,27,2700,car,989.158,999.006,-11.44,1.716,2.993,4.51,1.83
28,10,27,2700,car,987.14,987.71,9.56,-3.138,-0.317,4.82,1.97
28,11,27,2700,car,1021.718,1005.317,-1.113,-1.87,-2.108,4.8,2.04
28,12,27,2700,car,996.204,974.077,1.041,2.563,1.185,4.66,1.86
28,13,27,2700,car,956.421,996.436,12.45,-2.629,-0.208,4.8,1.92
28,14,27,2700,car,941.213,998.982,12.241,-2.918,-0.234,4.42,1.77
28,1,28,2800,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,28,2800,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,28,2800,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,28,2800,car,1023.466,988.813,-0.153,-0.013,-3.059,4.99,1.95
28,5,28,2800,car,993.33,976.013,0.003,0.156,1.55,4.6,1.88
28,6,28,2800,car,1033.252,987.982,-0.885,0.176,2.945,5.23,2.04
28,8,28,2800,car,996.051,994.956,3.927,1.826,0.435,4.52,1.77
28,9,28,2800,car,988.013,999.175,-11.53,1.71,2.994,4.51,1.83
28,10,28,2800,car,988.094,987.388,9.44,-3.159,-0.323,4.82,1.97
28,11,28,2800,car,1021.599,1005.134,-1.074,-1.779,-2.114,4.8,2.04
28,12,28,2800,car,996.321,974.327,1.0,2.397,1.176,4.66,1.86
28,13,28,2800,car,957.665,996.173,12.426,-2.632,-0.209,4.8,1.92
28,14,28,2800,car,942.438,998.693,12.174,-2.877,-0.232,4.42,1.77
28,1,29,2900,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,29,2900,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,29,2900,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,29,2900,car,1023.449,988.808,0.0,0.0,-3.057,4.99,1.95
28,5,29,2900,car,993.331,976.029,0.004,0.2,1.55,4.6,1.88
28,6,29,2900,car,1033.164,987.998,-0.924,0.184,2.945,5.23,2.04
28,8,29,2900,car,996.412,995.209,3.908,2.093,0.492,4.52,1.77
28,9,29,2900,car,986.86,999.344,-11.615,1.704,2.996,4.51,1.83
28,10,29,2900,car,989.035,987.064,9.317,-3.177,-0.329,4.82,1.97
28,11,29,2900,car,1021.484,1004.961,-1.049,-1.715,-2.12,4.8,2.04
28,12,29,2900,car,996.432,974.562,0.954,2.233,1.167,4.66,1.86
28,13,29,2900,car,958.908,995.908,12.394,-2.637,-0.21,4.8,1.92
28,14,29,2900,car,943.656,998.408,12.097,-2.832,-0.23,4.42,1.77
28,1,30,3000,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,30,3000,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,30,3000,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,30,3000,car,1023.449,988.808,0.0,0.0,-3.056,4.99,1.95
28,5,30,3000,car,993.331,976.049,0.005,0.245,1.55,4.6,1.88
28,6,30,3000,car,1033.071,988.015,-0.954,0.189,2.946,5.23,2.04
28,8,30,3000,car,996.765,995.488,3.892,2.387,0.55,4.52,1.77
28,9,30,3000,car,985.698,999.512,-11.696,1.697,2.998,4.51,1.83
28,10,30,3000,car,989.964,986.738,9.19,-3.191,-0.334,4.82,1.97
28,11,30,3000,car,1021.371,1004.795,-1.04,-1.677,-2.126,4.8,2.04
28,12,30,3000,car,996.538,974.781,0.905,2.071,1.159,4.66,1.86
28,13,30,3000,car,960.147,995.643,12.355,-2.643,-0.211,4.8,1.92
28,14,30,3000,car,944.866,998.128,12.011,-2.784,-0.228,4.42,1.77
28,1,31,3100,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,31,3100,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,31,3100,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,31,3100,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,31,3100,car,993.332,976.073,0.006,0.291,1.549,4.6,1.88
28,6,31,3100,car,1032.975,988.033,-0.974,0.193,2.946,5.23,2.04
28,8,31,3100,car,997.11,995.795,3.873,2.71,0.61,4.52,1.77
28,9,31,3100,car,984.529,999.68,-11.771,1.69,2.999,4.51,1.83
28,10,31,3100,car,990.88,986.411,9.059,-3.201,-0.34,4.82,1.97
28,11,31,3100,car,1021.26,1004.632,-1.048,-1.667,-2.132,4.8,2.04
28,12,31,3100,car,996.638,974.984,0.852,1.913,1.152,4.66,1.86
28,13,31,3100,car,961.382,995.376,12.308,-2.65,-0.212,4.8,1.92
28,14,31,3100,car,946.068,997.852,11.919,-2.734,-0.225,4.42,1.77
28,1,32,3200,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,32,3200,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,32,3200,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,32,3200,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,32,3200,car,993.334,976.102,0.007,0.338,1.549,4.6,1.88
28,6,32,3200,car,1032.877,988.05,-0.985,0.194,2.947,5.23,2.04
28,8,32,3200,car,997.446,996.132,3.844,3.059,0.672,4.52,1.77
28,9,32,3200,car,983.351,999.847,-11.841,1.683,3.0,4.51,1.83
28,10,32,3200,car,991.783,986.083,8.924,-3.207,-0.345,4.82,1.97
28,11,32,3200,car,1021.147,1004.471,-1.074,-1.686,-2.138,4.8,2.04
28,12,32,3200,car,996.732,975.171,0.798,1.76,1.145,4.66,1.86
28,13,32,3200,car,962.612,995.109,12.253,-2.658,-0.214,4.8,1.92
28,14,32,3200,car,947.261,997.582,11.82,-2.682,-0.223,4.42,1.77
28,1,33,3300,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,33,3300,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,33,3300,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,33,3300,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,33,3300,car,993.335,976.136,0.009,0.384,1.548,4.6,1.88
28,6,33,3300,car,1032.778,988.068,-0.986,0.193,2.948,5.23,2.04
28,8,33,3300,car,997.774,996.501,3.794,3.432,0.735,4.52,1.77
28,9,33,3300,car,982.167,1000.014,-11.904,1.678,3.002,4.51,1.83
28,10,33,3300,car,992.672,985.755,8.785,-3.21,-0.35,4.82,1.97
28,11,33,3300,car,1021.031,1004.308,-1.119,-1.731,-2.145,4.8,2.04
28,12,33,3300,car,996.819,975.343,0.743,1.611,1.139,4.66,1.86
28,13,33,3300,car,963.837,994.841,12.191,-2.666,-0.215,4.8,1.92
28,14,33,3300,car,948.443,997.317,11.716,-2.63,-0.221,4.42,1.77
28,1,34,3400,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,34,3400,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,34,3400,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,34,3400,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,34,3400,car,993.337,976.174,0.01,0.431,1.548,4.6,1.88
28,6,34,3400,car,1032.679,988.085,-0.979,0.19,2.95,5.23,2.04
28,8,34,3400,car,998.092,996.903,3.717,3.821,0.799,4.52,1.77
28,9,34,3400,car,980.976,1000.18,-11.962,1.672,3.003,4.51,1.83
28,10,34,3400,car,993.548,985.426,8.644,-3.21,-0.356,4.82,1.97
28,11,34,3400,car,1020.911,1004.141,-1.183,-1.802,-2.152,4.8,2.04
28,12,34,3400,car,996.9,975.501,0.687,1.469,1.133,4.66,1.86
28,13,34,3400,car,965.055,994.571,12.121,-2.675,-0.217,4.8,1.92
28,14,34,3400,car,949.616,997.057,11.606,-2.578,-0.219,4.42,1.77
28,1,35,3500,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,35,3500,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,35,3500,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,35,3500,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,35,3500,car,993.339,976.217,0.011,0.478,1.547,4.6,1.88
28,6,35,3500,car,1032.581,988.101,-0.963,0.186,2.951,5.23,2.04
28,8,35,3500,car,998.396,997.341,3.606,4.216,0.863,4.52,1.77
28,9,35,3500,car,979.78,1000.346,-12.015,1.669,3.004,4.51,1.83
28,10,35,3500,car,994.41,985.097,8.499,-3.208,-0.361,4.82,1.97
28,11,35,3500,car,1020.783,1003.967,-1.266,-1.896,-2.159,4.8,2.04
28,12,35,3500,car,996.975,975.645,0.632,1.333,1.128,4.66,1.86
28,13,35,3500,car,966.267,994.301,12.044,-2.683,-0.219,4.8,1.92
28,14,35,3500,car,950.777,996.802,11.493,-2.528,-0.217,4.42,1.77
28,1,36,3600,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,36,3600,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,36,3600,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,36,3600,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,36,3600,car,993.341,976.265,0.013,0.524,1.546,4.6,1.88
28,6,36,3600,car,1032.484,988.117,-0.939,0.179,2.953,5.23,2.04
28,8,36,3600,car,998.687,997.813,3.461,4.608,0.927,4.52,1.77
28,9,36,3600,car,978.578,1000.512,-12.062,1.666,3.004,4.51,1.83
28,10,36,3600,car,995.257,984.769,8.353,-3.205,-0.366,4.82,1.97
28,11,36,3600,car,1020.646,1003.785,-1.367,-2.012,-2.168,4.8,2.04
28,12,36,3600,car,997.044,975.775,0.578,1.205,1.124,4.66,1.86
28,13,36,3600,car,967.47,994.029,11.961,-2.691,-0.221,4.8,1.92
28,14,36,3600,car,951.927,996.551,11.377,-2.482,-0.215,4.42,1.77
28,1,37,3700,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,37,3700,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,37,3700,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,37,3700,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,37,3700,car,993.344,976.318,0.015,0.57,1.545,4.6,1.88
28,6,37,3700,car,1032.389,988.132,-0.909,0.172,2.955,5.23,2.04
28,8,37,3700,car,998.961,998.321,3.285,4.988,0.988,4.52,1.77
28,9,37,3700,car,977.372,1000.677,-12.104,1.665,3.005,4.51,1.83
28,10,37,3700,car,996.089,984.44,8.205,-3.203,-0.372,4.82,1.97
28,11,37,3700,car,1020.498,1003.591,-1.486,-2.144,-2.177,4.8,2.04
28,12,37,3700,car,997.107,975.893,0.526,1.085,1.12,4.66,1.86
28,13,37,3700,car,968.666,993.757,11.872,-2.699,-0.224,4.8,1.92
28,14,37,3700,car,953.065,996.305,11.257,-2.44,-0.213,4.42,1.77
28,1,38,3800,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,38,3800,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,38,3800,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,38,3800,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,38,3800,car,993.347,976.375,0.017,0.614,1.544,4.6,1.88
28,6,38,3800,car,1032.297,988.146,-0.874,0.163,2.957,5.23,2.04
28,8,38,3800,car,999.218,998.863,3.088,5.349,1.047,4.52,1.77
28,9,38,3800,car,976.161,1000.843,-12.142,1.665,3.005,4.51,1.83
28,10,38,3800,car,996.906,984.111,8.055,-3.204,-0.379,4.82,1.97
28,11,38,3800,car,1020.338,1003.386,-1.621,-2.29,-2.187,4.8,2.04
28,12,38,3800,car,997.164,975.999,0.476,0.973,1.116,4.66,1.86
28,13,38,3800,car,969.852,993.484,11.778,-2.705,-0.226,4.8,1.92
28,14,38,3800,car,954.191,996.062,11.135,-2.404,-0.213,4.42,1.77
28,1,39,3900,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,39,3900,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,39,3900,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,39,3900,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,39,3900,car,993.351,976.436,0.019,0.655,1.542,4.6,1.88
28,6,39,3900,car,1032.209,988.158,-0.833,0.154,2.959,5.23,2.04
28,8,39,3900,car,999.457,999.437,2.878,5.689,1.102,4.52,1.77
28,9,39,3900,car,974.947,1001.01,-12.177,1.667,3.006,4.51,1.83
28,10,39,3900,car,997.707,983.78,7.903,-3.21,-0.386,4.82,1.97
28,11,39,3900,car,1020.162,1003.166,-1.772,-2.444,-2.198,4.8,2.04
28,12,39,3900,car,997.216,976.094,0.429,0.871,1.113,4.66,1.86
28,13,39,3900,car,971.029,993.21,11.679,-2.711,-0.228,4.8,1.92
28,14,39,3900,car,955.304,995.821,11.011,-2.376,-0.213,4.42,1.77
28,1,40,4000,car,992.274,1005.802,0.0,0.0,-1.767,5.11,2.02
28,2,40,4000,car,994.604,1014.036,0.0,0.0,-1.974,4.06,1.81
28,3,40,4000,car,997.675,1020.026,0.0,0.0,-2.088,4.75,1.85
28,4,40,4000,car,1023.449,988.808,0.0,0.0,-3.055,4.99,1.95
28,5,40,4000,car,993.354,976.501,0.021,0.694,1.541,4.6,1.88
28,6,40,4000,car,1032.125,988.17,-0.789,0.144,2.961,5.23,2.04
28,8,40,4000,car,999.679,1000.042,2.668,6.008,1.153,4.52,1.77
28,9,40,4000,car,973.729,1001.176,-12.209,1.67,3.006,4.51,1.83
28,10,40,4000,car,998.492,983.447,7.75,-3.223,-0.394,4.82,1.97
28,11,40,4000,car,1019.971,1002.933,-1.937,-2.603,-2.211,4.8,2.04
28,12,40,4000,car,997.263,976.18,0.386,0.777,1.11,4.66,1.86
28,13,40,4000,car,972.196,992.935,11.576,-2.716,-0.23,4.8,1.92
28,14,40,4000,car,956.405,995.583,10.885,-2.356,-0.213,4.42,1.77
29,1,1,100,car,991.983,1007.502,0.0,0.0,-1.879,4.58,1.89
29,2,1,100,car,1027.981,1005.73,0.0,0.0,-1.797,5.77,2.25
29,3,1,100,car,994.542,1012.729,0.0,0.0,-1.983,4.46,1.91
29,4,1,100,car,1011.356,967.96,0.768,-6.394,-1.451,4.72,1.78
29,5,1,100,car,946.584,1004.357,-9.883,1.618,2.979,4.65,1.95
29,6,1,100,car,1002.877,998.253,-7.004,0.08,3.13,4.93,1.94
29,7,1,100,car,1018.261,1001.54,-2.172,-2.424,-2.301,4.68,1.91
29,8,1,100,car,1007.54,984.208,4.667,1.8,0.368,4.75,1.94
29,9,1,100,car,980.376,994.041,9.165,-1.627,-0.176,4.39,1.78
29,10,1,100,car,992.089,974.875,-0.051,1.686,1.601,4.62,1.97
